Serial§Event§Code region§region§Code district§district§Code village§village§Location§Date (YMD)§Comments§Cause§Description of Cause§Source§Magnitude§GLIDEnumber§Other sectors§DataCards§Deaths§Injured§Missing§Houses Destroyed§Houses Damaged§Victims§Affected§Relocated§Evacuated§Losses $USD§Losses $Local§Education centers§Hospitals§Damages in crops Ha.§Duration (d)§fichas.latitude§fichas.longitude§Formula§Dead of Male§Dead of Female§Additional Loss from Fire(NRs)§Type of Relief provided§Relief
07307§THUNDERSTORM§002§Central Region§002005031§Makwanpur§002005031023§THINGAN§Ward No. 1,Gamaltar§2007/6/5§§§Thunderstorm on house§Gorkhapatra,32,2007/6/7§§§§1§2§2§§§§§§§§§§§§§§§§§§§§§
07311§THUNDERSTORM§003§Western Region§003008038§Tanahu§003008038007§BHANU§Byar,WardNo.5,Sewar§2007/6/7§Relief provided from local health centre§§Thunderstorm on the house§Gorkhapatra,33,2007/6/8§§§§1§§9§§§§§§§§§§§§§§§§§§§§§
07312§HAIL STORM§001§Eastern Region§001001009§Sankhuwasabha§001001009028§Chainpur§Ward No.1,Sarki Gaun§2007/6/7§VDC's like Siddhakali,Tinkhopre,Dumsimara were affected.Thousand of Ropani maize crop land were affected§§Different VDC's were affected§Gorkhapatra,33,2007/6/8§§§maize crops were destroyed§1§§§§§§§§§§§§§§§§§§§§§§§
07314§STRONG WIND§005§Far Western Region§005014074§Baitadi§005014074057§SIDDHAPUR§§2007/6/9§§§Bramha Primary school roof were flown§Grkhapatra,35,2007/6/10§§§Students were affected their study§1§§§§§§§§§§§§§§§§§§§§§§§
07320§RAINS§002§Central Region§002006018§Mahotari§§§§2007/6/10§many people were affected§RAIN§Janakpur-Birtamod road were closed§Gorkhapatra,36,2007/6/11§§§§1§§§§§§§§§§§§§§§2§§§§§§§§
07321§THUNDERSTORM§003§Western Region§003008038§Tanahu§003008038024§JAMUNE§Ward No.7,Bhattarai Chowk§2007/6/11§§§§Gorkhapatra,37,2007/6/12§§§§1§1§§§§§§§§§§§§§§§§§§§§§§
07325§RAINS§003§Western Region§003009048§Nawalparasi§003009048042§RAKACHULI§§2007/6/15§many maoist amry were affected. They were relocated§§Blown away tent of maoist camp by rain§Gorkhapatra,41,2007/6/16§§§§1§§§§§§§§§§§§§§§7§§§§§§§§
07331§THUNDERSTORM§003§Western Region§003008043§Myagdi§003008043017§JHI§Ward No.7§2007/6/11§§§Thunderstormon 3 houses§Gorkhapatra,43,2007/6/18§§§§1§1§2§§§3§§§§§§§§§§§§§§§§§§
07345§STRONG WIND§002§Central Region§002005030§Dhading§002005030046§JOGIMARA§Ward No.7§2007/6/20§Students were affected§HEAVY RAINS§School roof were flown away§Gorkhapatra,49,2007/6/24§§§§1§§8§§§§§§§§§§1§§§§§§§§§§§
07347§THUNDERSTORM§002§Central Region§002005030§Dhading§002005030003§BAIRENI§Ward No. 7,Thanildanda§2007/6/22§§§Thunderstorm on the house§Gorkhapatra,50,2007/6/25§§§§1§1§§§§1§§§§§§§§§§§§§§§§§§
07352§RAINS§002§Central Region§002006017§Dhanusa§§§Ward No.1,2,3,4,7,8,10,13§2007/6/26§§HEAVY RAINS§100 houses were affected and road were closed§Gorkhapatra,53,2007/6/28§§§§1§§§§§§§100§§§§§§§§§§§§§§§§
07356§THUNDERSTORM§001§Eastern Region§001002007§Dhankuta§001002007001§BASANTATAR§Ward No.2§2007/6/28§§§Thunderstorm on the house and all property were lost§Gorkhapatra,54,2007/6/29§§§Lakhs of property were lost§1§1§2§§2§§§§§§§§§§§§§§§§§§§
07363§THUNDERSTORM§005§Far Western Region§005015072§Kanchanpur§005015072010§LAXMIPUR§Ward no.3§2007/6/14§§§§Kantipur,118,2007/6/16§§§§1§§§§§§§§§§§§§§§§§§§§§§§
07364§RAINS§004§Mid-Western Region§004010064§Kalikot§§§§2007/6/15§high way iwas affected§HEAVY RAINS§More than 200 vehicles were affected§Kantipur,118,2007/6/16§§§§1§§§§§§§§§§§§§§§3§§§§§§§§
07369§THUNDERSTORM§002§Central Region§002004022§Dolakha§002004022052§Bhimeshwor_Municipal§Ward No.8,siranmati§2007/6/22§§§§Kantipur,125,2007/6/23§§§§1§1§§§§§§§§§§§§§§§§§§§§§§
07372§THUNDERSTORM§001§Eastern Region§001003006§Sunsari§001003006005§Bakalauri§Ward No.6§2007/6/27§§§He was working on the field§Kantipur,130,2007/6/28§§§§1§1§§§§§§§§§§§§§§§§§§§§§§
07389§THUNDERSTORM§001§Eastern Region§001003006§Sunsari§001003006004§Babiya§Ward No.3§2007/7/10§Injured was rescued after checkup§§§Gorkhapatra,67,2007/7/12§§§§1§1§1§§§§§§§§§§§§§§§§§§§§§
07390§THUNDERSTORM§001§Eastern Region§001003006§Sunsari§001003006047§Sripurjabdi§§2007/7/10§§§§Gorkhapatra,67,2007/7/12§§§§1§1§§§§§§§§§§§§§§§§§§§§§§
07392§THUNDERSTORM§001§Eastern Region§001003004§Jhapa§001003004001§DAMAK MUN.§§2007/7/12§Relief send from Biratnagar Technical Team§§4800 Telephone line was closed§Gorkhaptra,68,2007/7/12§§§NTC switching and billing cunter damage§1§§§§§§§§§§§§§§§§§§§§§§§
07393§THUNDERSTORM§001§Eastern Region§001003005§Morang§001003005013§Sanischare§Ward 4§2007/7/13§Relief provided from Pathuri Health Post§§§Gorkhapatra,69,2007/7/14§§§§1§1§2§§§§§§§§§§§§§§§§§§§§§
07414§THUNDERSTORM§003§Western Region§003008039§Syangja§003008039010§PUTALIDHET NP§Ward 8,satau§2007/7/20§§§§Gorkhapatra,76,2007/7/21§§§Siddhartha Highway were also demaged§1§1§§§§§§§§§§§§§§§§§§§§§§
07477§THUNDERSTORM§001§Eastern Region§001002003§Ilam§§§Fikkal,Ward 2,Matum§2007/7/13§§§Mother and children were dead§Kantipur,148,2007/7/16§§§§1§2§§§§§§§§§§§§§§§§§§§§§§
07610§RAINS§003§Western Region§003008044§Parbat§003008044008§BHOKSING§§2007/8/1§many people were affected,transportation were also blocked§HEAVY RAINS§§Kantipur,164,2007/8/1§§§§1§§§§§4§§§§§§§§§§§§§§§§§§
07611§RAINS§004§Mid-Western Region§004010066§Humla§§§Air port§2007/8/1§Air port ground were affected.§HEAVY RAINS§many passenger were affected.§Kantipur,165,2007/8/2§§§§1§§§§§§§§§§§§§§§2§§§§§§§§
07639§RAINS§001§Eastern Region§001001009§Sankhuwasabha§§§Airport§2007/8/17§many passenger were affected§HEAVY RAINS§Runway was damaged due to rain§Kantipur,181,2007/8/18§§§§1§§§§§§§§§§§§§§§§§§§§§§§
07663§THUNDERSTORM§002§Central Region§002005031§Makwanpur§002005031013§CHURIMAI§Chaliban,Ward 4,Kamarang§2007/8/31§relief provided by primary health post§ELECTRIC SHOCK§§Gorkhapatra,118,2007/9/1§§§§1§§20§§§§§§§§§§§§§§§§§§§§§
07675§RAINS§003§Western Region§003009050§Kapilbastu§§§§2007/9/2§many houses,people were affected.1000 of bigha rice crops were destroyed.§HEAVY RAINS§many VDC's were drown and transportation were affected§Gorkhapatra,122,2007/9/5§§§§1§§§§§§§§§§§§§§§2§§§§§§§§
07676§RAINS§003§Western Region§003008040§Kaski§003008040016§HEMJA§Ward 1,2§2007/9/4§many people and houses were affected§HEAVY RAINS§many houses were at the stage of collaspe§Gorkhapatra,122,2007/9/5§§§§1§§§§§12§§§§§§§§§§§§§§§§§§
07699§THUNDERSTORM§001§Eastern Region§001003004§Jhapa§001003004037§MAHESHPUR§Ward 3§2007/9/10§police and local people rescued.Relief provided by Mechi hospital.§§§Gorkhapatra,128,2007/9/11§§§§1§§4§§§§§§§§§§§§§§§§§§§§§
07719§THUNDERSTORM§005§Far Western Region§005013068§Bajhang§§§§2007/9/19§§§F.Mand army sentry port were partially demaged.§Gorkhapatra,138,2007/9/21§§§§1§§§§§§§§§§§§§§§§§§§§§§§
07733§RAINS§003§Western Region§003008036§Gorkha§003008036036§LAPRAK§Ward 1§2007/9/27§4 families were relocated.§HEAVY RAINS§§Gorkhapatra,145,2007/9/28§§§§1§§§§4§§§§§§§§§§§3§§§§§§§§
07750§RAINS§004§Mid-Western Region§004011055§Salyan§§§§2007/9/5§Farmers of Dhanbung, Sirbang, Gapa and Mauke VDc's were affected.§HEAVY RAINS§Tomato crops were completely damaged§Kantipur,200,2007/9/6§§§§1§§§§§§§§§§§6100000§§§§7§§§§§§§§
07751§THUNDERSTORM§004§Mid-Western Region§004010064§Kalikot§004010064014§MANMA§Ward 5§2007/9/4§§§§Kantipur,200,2007/9/6§§§§1§§2§§§§§§§§§§§§§§§§§§§§§
07773§THUNDERSTORM§001§Eastern Region§001002014§Udayapur§001002014008§Beltar§Ward 7, jropata§2007/9/16§relief provided by health post center,beltar§§§Kantipur,212,2007/9/18§§§§1§§2§§§§§§§§§§§§§§§§§§§§§
07778§STRONG WIND§001§Eastern Region§001002003§Ilam§§§§2007/9/25§many houses roof were flown.many people were affected.,VDC's like Jamuna, Mabu, Pyang, Maimajuwa, Sulubung were affected.§§many vdc's were affectd.§Kantipur,220,2007/9/26§§§§1§§§§§§§§§§§§§§§5§§§§§§§§
07781§RAINS§005§Far Western Region§005014073§Dadeldhura§§§§2007/9/30§many people were affected.50 ropani land were flooded§FLOOD§§Gorkhapatra,148,2007/10/2§§§§1§§§§1§§§§§§§§§§§3§§§§§§§§
07788§THUNDERSTORM§002§Central Region§002005024§Kavre§002005024039§KARTIKE DEURALI§Ward no. 12, Khopasi§2007/10/5§§OTHER§A man died and 2 women are injured.§Gorakhapatra 157, (page no. 16)§§§§1§1§2§§§§§§§§§§§§§§§§§§§§§
07809§HAIL STORM§003§Western Region§003008045§Baglung§§§§2007/10/24§Boharagaun, nisi, taman, adhikarichour and khunga VDC's farmers and crops were affected.§OTHER§Farmers and crops were affected.§Gorakhapatra 169 (page no. 8)§§§§1§§§§§§§§§§§§§§§§§§§§§§§
07818§HAIL STORM§005§Far Western Region§005014070§Doti§005014070014§GADSERA§§2007/10/30§400 ropani land were effected.§OTHER§Damaged rice, crops.§Gorakhapatra 174 (page no.4)§§§§1§§§§§§§§§§§§§§§§§§§§§§§
07821§SNOW STORM§003§Western Region§003007041§Manang§003007041009§NAR§§2007/10/1§§HEAVY RAINS§Many people were affected of Nar and Fu VDCs.§Kantipur 226 (page no.4)§§§§1§§§§§§§§§§§§§§§§§§§§§§§
07841§SNOW STORM§001§Eastern Region§001001001§Taplejung§001001001026§OLANCHUNGGOLA§§2007/11/13§§§Business sectors and daily public life affected.§Gorakhaptra 186 (page no. 4)§§§§1§§§§§§§§§§§§§§§§§§§§§§§
07848§STRONG WIND§005§Far Western Region§005013068§Bajhang§005013068039§Chainpur§§2007/11/24§Many students were affected.§§school roof was falldown by strong wind.§Gorakhapatra 196 (page no.14)§§§§1§§§§§§§§§§§§1§§§§§§§§§§§
07865§SNOW STORM§003§Western Region§003007042§Mustang§003007042009§JOMSOM§§2007/12/12§Many people were affected and air flight were affected by strom.§§§Gorakhapatra, 214§§§§1§§§§§§§§§§§§§§§2§§§§§§§§
07787§STRONG WIND§003§Western Region§003008045§Baglung§003008045025§GWALICHAUR§§2007/10/5§more than 75% of farmers were affected. Rice, paddy, crops were destroyed. Lakhs of property were destroyed.§RAIN§§Gorkhapatra,156,2007/10/6§§§§1§§§§§§§§§§§§§§§3§§§§§§§§
08047§SNOW STORM§005§Far Western Region§005013068§Bajhang§005013068035§Dantola§Ward no-3§2008/1/24§§OTHER§§Kantipur,2008/01/25,Y15,N335,P5§§§§1§3§§§§§§§§§§§§§§§§§§§§§§
08048§SNOW STORM§005§Far Western Region§005013068§Bajhang§005013068001§Kanda§Ward no-7§2008/1/24§§OTHER§§Kantipur,2008/01/25,Y15,N335,P5§§§§1§2§§§§§§§§§§§§§§§§§§§§§§
08052§STRONG WIND§003§Western Region§003007042§Mustang§003007042009§JOMSOM§§2008/1/25§§OTHER§§Kantipur,2008/01/27,Y15,N337,P8§§§§1§§§§§2§§11§§§§§§§§7§§§§§§§§
08058§SNOW STORM§004§Mid-Western Region§004011054§Rukum§004011054027§KHALANGA_MUSIKOT§§2008/1/29§Injured are affected by pnemonia§OTHER§§Gorkhapatra,2008/01/30,Y107,N262,P13§§§§1§§30§§§§§§§§§§§§§§§§§§§§§
08060§SNOW STORM§001§Eastern Region§001001009§Sankhuwasabha§001001009004§Powakhola§Bhote khola, Ward no 3§2008/2/1§Relocated to Kabela VDC§OTHER§§Gorkhapatra,2008/02/02,Y107,N265,P4§§§§1§§§§§§§§4000§§§§§§§§§§§§§§§
08065§RAINS§003§Western Region§003009048§Nawalparasi§003009048053§KAWASOTI§Ward no-6§2008/2/2§§RAIN§§Rajdhani Daily,200a8.02/03,Y7,N234,P1§§§§1§2§§§§§§§§§§§§§§2§§§§§§§§
08071§SNOW STORM§004§Mid-Western Region§004010064§Kalikot§004010064022§PHUKOT§Ward no-2§2008/2/1§§OTHER§Snow fall with rain§Gorkhapatra,2008/02/07,Y107,N270,P11§§§§1§1§§§§§§§§§§§§§§§§§§§§§§
08118§THUNDERSTORM§003§Western Region§003008046§Gulmi§003008046013§BALITHUM§Baghkhor§2008/2/19§§OTHER§§Kantipur,2008/02/21,Y16,N3,P5§§§§1§1§5§§§§§§§§§§§§§§§§§§§§§
08119§THUNDERSTORM§004§Mid-Western Region§004011054§Rukum§004011054037§SANKHA§§2008/2/20§§OTHER§§Kantipur,2008/02/21,Y16,N3,P5§§§§1§1§2§§§§§§§§§§§§§§§§§§§§§
08120§SNOW STORM§004§Mid-Western Region§004011053§Rolpa§§§§2008/2/19§Food an water crisis§OTHER§§Samacharpatra,2008/02/20,Y13,N41,P6§§§§1§2§§§§§§§§§§§§§§2§§§§§§§§
08121§HAIL STORM§004§Mid-Western Region§004012056§Dang§004012056028§PURRUNDHARA§§2008/2/18§§OTHER§§Rajdhani Daily,2008/02/22,Y7,N253,P8§§§Pulses destroyed§1§§§§§§§§§§§25000§§§§4§§§§§§§§
08122§HAIL STORM§004§Mid-Western Region§004012056§Dang§004012056006§DHANAURI§§2008/2/18§§OTHER§§Rajdhani Daily,2008/02/22,Y7,N253,P8§§§Pulses destroyed§1§§§§§§§§§§§25000§§§§4§§§§§§§§
08123§HAIL STORM§004§Mid-Western Region§004012056§Dang§004012056002§BAGHMARE§§2008/2/18§§OTHER§§Rajdhani Daily,2008/02/22,Y7,N253,P8§§§Pulses destroyed§1§§§§§§§§§§§25000§§§§4§§§§§§§§
08124§HAIL STORM§004§Mid-Western Region§004012056§Dang§004012056025§PANCHAKULE§§2008/2/18§§OTHER§§Rajdhani Daily,2008/02/22,Y7,N253,P8§§§Pulses destroyed§1§§§§§§§§§§§25000§§§§4§§§§§§§§
08128§THUNDERSTORM§002§Central Region§002005030§Dhading§002005030023§PHULKHARKA§Ward no-4§2008/2/22§§OTHER§§Rajdhani Daily,2008/02/23,Y107,N254,P4§§§§1§1§6§§§§§§§§§§§§§§§§§§§§§
08129§THUNDERSTORM§002§Central Region§002005030§Dhading§002005030024§GUMDI§Ward no-9§2008/2/22§§OTHER§§Rajdhani Daily,2008/02/23,Y7,N254,P4§§§§1§1§8§§§§§§§§§§§§§§§§§§§§§
08148§THUNDERSTORM§002§Central Region§002005028§Nuwakot§002005028009§BIDUR MUNICIPALITY§Bahundanda, Ward no 3§2008/3/3§§OTHER§wind strom§Samacharpatra,2008/03/04,Y13,N54,P5§§§§1§§3§§§§§§§§§§§§§2§§§§§§§§
08149§THUNDERSTORM§002§Central Region§002005031§Makwanpur§§§§2008/3/4§§OTHER§Wind strom§Samacharpatra,2008/03/05,Y13,N58,P6§§§§1§§3§§§§§§§§§§§§§2§§§§§§§§
08153§THUNDERSTORM§002§Central Region§002005031§Makwanpur§002005031034§PALUNG§Phedigaun, Ward no  9§2008/3/4§§OTHER§§Gorkhapatra,2008/03/05,Y107,N297,P3§§§§1§1§3§§§§§§§§§§§§§1§§§§§§§§
08154§THUNDERSTORM§002§Central Region§002005031§Makwanpur§002005031031§GOGANE§Siddathan, Ward no 8§2008/3/4§§OTHER§Stron wind§Gorkhapatra,2008/03/05,Y107,N297,P3§§§§1§§§§§§§§§§§§§§§1§§§§§§§§
08155§THUNDERSTORM§002§Central Region§002005031§Makwanpur§002005031026§AMBHANJYANG§Ward no-5§2008/3/4§§OTHER§Stron wind§Gorkhapatra,2008/03/05,Y107,N297,P3§§§§1§§6§§§§§§§§§§§§§1§§§§§§§§
08158§THUNDERSTORM§001§Eastern Region§001002013§Khotang§001002013039§Kharmi§§2008/3/3§§OTHER§Strong wind§Gorkhapatra,2008/03/05,Y107,N297,P20§§§§1§§5§§§§§§§§§§§§§4§§§§§§§§
08159§THUNDERSTORM§001§Eastern Region§001003006§Sunsari§001003006039§Panchakanya§Ward no-3§2008/3/5§§OTHER§Strong wind§Gorkhapatra,2008/03/06,Y107,N298,P10§§§1 buffalo died§1§§§§§1§§5§§§§100000§§§§§§§§§§§§
08163§THUNDERSTORM§001§Eastern Region§001002003§Ilam§001002003034§PHIKKAL BAZAR§§2008/3/5§Thunderstrom in fikkal FM studio§OTHER§§Gorkhapatra,2008/03/06,Y107,N298,P10§§§FM transmeter damage§1§§§§§§§§§§§§§§§§§§§§§§§
08164§THUNDERSTORM§001§Eastern Region§001002003§Ilam§001002003003§BARBOTA§Ward no-6§2008/3/5§§OTHER§Strong wind§Gorkhapatra,2008/03/06,Y107,N298,P10§§§4 cows, 1/1 pig and buffalo§1§§§§§§§§§§§§§§§§§§§§§§§
08165§THUNDERSTORM§001§Eastern Region§001003006§Sunsari§001003006023§Hasposha§§2008/3/5§§OTHER§§Gorkhapatra,2008/03/06,Y107,N298,P10§§§150 lines telephone was damaged§1§§§§§§§§§§§§§§§§§§§§§§§
08166§THUNDERSTORM§001§Eastern Region§001002003§Ilam§001002003026§MAI   POKHARI§Ward no-7§2008/3/6§§OTHER§Wind strom§Gorkhapatra,2008/03/08,Y107,N299,P16§§§§1§§2§§§§§§§§§§§§§§§§§§§§§
08168§THUNDERSTORM§002§Central Region§002005027§Kathmandu§002005027032§LAPSIPHEDI§§2008/3/7§§OTHER§§Annapurnapost,2008/03/08,Y6,N307,P3§§§§1§1§§§§§§§§§§§§§§§§§§§§§§
08181§HAIL STORM§003§Western Region§003008039§Syangja§003008039004§ARUKHARKA§§2008/3/16§§OTHER§§Samacharpatra,2008/03/17,Y13,N67,P6§§§Fruit, vegetable and crops was damaged§1§§§§§§§§§§§33000§§§§§§§§§§§§
08182§HAIL STORM§003§Western Region§003008039§Syangja§003008039011§PHEDIKHOLA§§2008/3/16§§OTHER§§Samacharpatra,2008/03/17,Y13,N67,P6§§§Fruits, vegetable and crops were damaged§1§§§§§§§§§§§33000§§§§§§§§§§§§
08183§HAIL STORM§003§Western Region§003008039§Syangja§003008039010§PUTALIDHET NP§§2008/3/16§§OTHER§§Samacharpatra,2008/03/17,Y13,N67,P6§§§Fruits, crops and vegetable were damaged§1§§§§§§§§§§§33000§§§§§§§§§§§§
08186§HAIL STORM§003§Western Region§003008045§Baglung§003008045045§PALA§§2008/3/17§§OTHER§§Gorkhapatra,2008/03/18,Y107,N310,P4§§§Heavy affect on vegetable and fruits§1§§§§§§§§§§§400000§§§§§§§§§§§§
08187§HAIL STORM§003§Western Region§003008045§Baglung§003008045010§BIHUKOT§§2008/3/17§§OTHER§§Gorkhapatra,2008/03/18,Y107,N310,P4§§§Heavy affect on fruits and vegetable§1§§§§§§§§§§§40000§§§§§§§§§§§§
08188§HAIL STORM§003§Western Region§003008045§Baglung§003008045038§MALIKA§§2008/3/17§§OTHER§§Gorkhapatra,2008/03/18,Y107,N310,P4§§§Crops and vegetable lost§1§§§§§§§§§§§40000§§§§§§§§§§§§
08189§HAIL STORM§003§Western Region§003008044§Parbat§003008044031§LEKHFANT§§2008/3/17§§OTHER§§Gorkhapatra,2008/03/18,Y107,N310,P4§§§Crops and vegetable lost§1§§§§§§§§§§§250000§§§§§§§§§§§§
08190§HAIL STORM§003§Western Region§003008044§Parbat§003008044043§SALIJA§§2008/3/17§§OTHER§§Gorkhapatra,2008/03/18,Y107,N310,P4§§§Crops, fruits and vegetable lost§1§§§§§§§§§§§250000§§§§§§§§§§§§
08191§HAIL STORM§003§Western Region§003008044§Parbat§003008044034§MALLAH§§2008/3/17§§OTHER§§Gorkhapatra,2008/03/18,Y107,N310,P4§§§Crops, fruits, and vegetable lost§1§§§§§§§§§§§250000§§§§§§§§§§§§
08192§HAIL STORM§003§Western Region§003008043§Myagdi§003008043018§JYMARUKOT§§2008/3/17§§OTHER§§Gorkhapatra,2008/03/18,Y107,N310,P4§§§Crops, fruits and vegetable lost§1§§§§§§§§§§§250000§§§§§§§§§§§§
08195§HAIL STORM§003§Western Region§003008045§Baglung§003008045020§DHAMJA§§2008/3/17§§OTHER§§Gorkhapatra,2008/03/18,Y107,N310,P4§§§Crops, fruits, and vegetable was lost§1§§§§§§§§§§§40000§§§§§§§§§§§§
08196§HAIL STORM§003§Western Region§003008045§Baglung§003008045008§BHIMPOKHARA§§2008/3/17§§OTHER§§Gorkhapatra,2008/03/18,Y107,N310,P4§§§Crops, fruits and vegetable was lost§1§§§§§§§§§§§40000§§§§§§§§§§§§
08197§THUNDERSTORM§001§Eastern Region§001003004§Jhapa§001003004046§SANISCHARE§Dandagaun, Ward no 7§2008/3/18§§OTHER§§Samacharpatra,2008/03/19,Y13,N69,P6§§§§1§1§1§§§3§§15§§§§§§§§§§§§§§§§
08198§THUNDERSTORM§002§Central Region§002005030§Dhading§002005030014§SANKOSH§Ward no-3§2008/3/18§§OTHER§§Samacharpatra,2008/03/19,Y13,N69,P5§§§Partial damage in FM satation§1§§10§§1§§§§§§§§§§§§§§§§§§§
09203§THUNDERSTORM§001§Eastern Region§001003006§Sunsari§001003006044§Ramnagar§Ward no-9§2008/3/21§§OTHER§§Gorkhapatra,2008/03/22,Y107,N314,P2§§§§1§§1§§§§§§§§§§§§§§§§§§§§§
08204§THUNDERSTORM§001§Eastern Region§001002007§Dhankuta§001002007018§DHANKUTA  MUNICIPALITY§§2008/3/20§§OTHER§§Gorkhapatra,2008/03/22,Y107,N314,P3§§§§1§§§§§10§§52§§§§25000§§§§§§§§§§§§
08205§STORM§001§Eastern Region§001002007§Dhankuta§001002007030§HATTIKHARKA§§2008/3/20§§OTHER§§Gorkhapatra,2008/03/22,Y107,N314,P3§§§§1§§110§§§22§§§§§§25000§§§§1§§§§§§§§
08206§STORM§001§Eastern Region§001002007§Dhankuta§001002007032§MURTIDHUNGA§§2008/3/20§§OTHER§§Gorkhapatra,2008/03/22,Y107,N314,P3§§§Roof damaged§1§§§§§10§§52§§§§25000§§§§§§§§§§§§
08207§STORM§001§Eastern Region§001002007§Dhankuta§001002007031§ARKHAULE JITPUR§§2008/3/20§§OTHER§§Gorkhapatra,2008/03/22,Y107,N314,P3§§§§1§§§§§20§§120§§§§25000§§§§§§§§§§§§
08208§STORM§001§Eastern Region§001002007§Dhankuta§001002007026§SANNE§§2008/3/20§§OTHER§§Gorkhapatra,2008/03/22,Y107,N314,P3§§§§1§§2§§§10§§66§§§§25000§§§§§§§§§§§§
08209§STORM§001§Eastern Region§001002007§Dhankuta§001002007019§MUGU§§2008/3/20§§OTHER§§Gorkhapatra,2008/03/22,Y107,N314,P3§§§§1§§2§§§§§§§§§§§§§§§§§§§§§
08210§STRONG WIND§001§Eastern Region§001003005§Morang§001003005029§Jante§§2008/3/21§§OTHER§§Gorkhapatra,2008/03/22,Y107,N314,P10§§§1 school and 3 private houses damaged§1§§§§§4§§§17§§§§1§§§§§§§§§§§
08211§THUNDERSTORM§002§Central Region§002005021§Ramechhap§002005021026§Khaniyapani§Ward no-4§2008/3/19§§OTHER§§Rajdhani Daily,2008/03/22,Y7,N280,P3§§§§1§1§§§4§§§21§§§§§§§§§§§§§§§§
08235§THUNDERSTORM§002§Central Region§002006018§Mahotari§002006018057§Ekdara Bela§§2008/3/30§§OTHER§§Annapurnapost,2008/03/31,Y6,N332,P6§§§§1§§2§§§§§§§§§§§§§§§§§§§§§
08255§THUNDERSTORM§002§Central Region§002005030§Dhading§002005030045§MAHADEVSTHAN§Sundarpur, Ward no 6§2008/4/3§§OTHER§§Annapurnapost,2008/04/04,Y6,N336,P6§§§§1§1§8§§§§§§§§§§§§§§§§§§§§§
08263§STRONG WIND§003§Western Region§003008044§Parbat§003008044017§DEUPURE§§2008/4/5§§OTHER§§Gorkhapatra,2008/04/06,Y107,N329,P2§§§§1§§§§§24§§126§§§§100000§§§§§§§§§§§§
08266§THUNDERSTORM§001§Eastern Region§001002012§Okhaldhunga§001002012027§BARNALU§Ward no-8§2008/4/6§§OTHER§§Gorkhapatra,2008/04/07,Y107,N4,P14§§§§1§2§6§§§§§§§§§§§§§§§§§§§§§
08268§THUNDERSTORM§001§Eastern Region§001003004§Jhapa§001003004013§PANCHGANCHI§Ward no-5§2008/4/6§§OTHER§§Rajdhani Daily,2008/04/07,Y7,N298,P5§§§§1§§1§§§§§§§§§§§§§§§§§§§§§
08270§RAINS§003§Western Region§003009049§Rupandehi§003009049022§BUTAWAL_NP§§2008/4/9§Damage on 42 brick factory§HEAVY RAINS§§Gorkhapatra,2008,/4/10,Y107,N333,P2§§§§1§§§§§42§§§§§§20000000§§§§§§§§§§§§
08271§THUNDERSTORM§005§Far Western Region§005014074§Baitadi§005014074069§DASHARATHCHAND N.P§Kulegaun, Ward no 6§2008/4/11§§OTHER§Strong wind§Rajdhani Daily,2008/04/13,Y7, N304,P4§§§§1§1§§§§§§§§§§§§§§§§§§§§§§
08272§THUNDERSTORM§005§Far Western Region§005014074§Baitadi§005014074062§SHREE KEDAR§§2008/4/11§§OTHER§Strong wind§Rajdhani Daily,2008/04/13,Y7,N304,P4§§§§1§1§§§§§§§§§§§§§§§§§§§§§§
08273§HAIL STORM§003§Western Region§003008043§Myagdi§003008043018§JYMARUKOT§§2008/4/12§§OTHER§§Annapurnapost,2008/04/14,Y6,N346,P7§§§Vegetable, fruits and crops destroyed§1§§§§§§§§§§§§§§§§§§§§§§§
08274§HAIL STORM§003§Western Region§003008043§Myagdi§003008043006§BHAKIMLI§§2008/4/12§§OTHER§§Annapurnapost,2008/04/14,Y6,N346,P7§§§Vegetable, fruits, and crops was destroyed§1§§§§§§§§§§§70000§§§§§§§§§§§§
08275§HAIL STORM§003§Western Region§003008043§Myagdi§003008043004§BARANJA§§2008/4/12§§OTHER§§Annapurnapost,2008/04/14,Y6,N346,P7§§§Vegetable, fruits and crops was destroyed§1§§§§§§§§§§§70000§§§§§§§§§§§§
08276§HAIL STORM§003§Western Region§003008043§Myagdi§003008043001§ARMAN§§2008/4/12§§OTHER§§Annapurnapost,2008/04/14,Y6,N346,P7§§§Vegetable, fruits and crops was destroyed§1§§§§§§§§§§§70000§§§§§§§§§§§§
08277§HAIL STORM§003§Western Region§003008043§Myagdi§003008043039§TAKAM§§2008/4/12§§OTHER§§Annapurnapost,2008/04/14,Y6,N346,P7§§§Vegetable, fruits, and crops was destroyed§1§§§§§§§§§§§70000§§§§§§§§§§§§
08278§HAIL STORM§003§Western Region§003008043§Myagdi§003008043028§OKHARBOT§§2008/4/12§§OTHER§§Annapurnapost,2008/04/14,Y6,N346,P7§§§Fruits, vegetable and crops was destroyed§1§§§§§§§§§§§70000§§§§§§§§§§§§
08287§HAIL STORM§001§Eastern Region§001001009§Sankhuwasabha§001001009025§Nundhaki§§2008/4/15§§OTHER§§Gorkhapatra,2008/04/18,Y107,N241,P12§§§§1§1§§§§§§§§§§§§§§§§§§§§§§
08302§THUNDERSTORM§001§Eastern Region§001001009§Sankhuwasabha§001001009024§Sidhapokhari§§2008/4/20§§OTHER§§Gorkhapatra,2008/04/21,Y107,N244,P10§§§§1§1§§§§§§§§§§§§§§§§§§§§§§
